id,Facility_Name,Business_Type,Registration_Number,License_Status,Rel,Facility Registration Number,License Number,Ownership,License Type,Establishment Year,Street,Town,County,First Name,Last Name,Email,Name Based Email,Facility Based Email,Varied Email,Realistic Email,Emails
2382,HEALTHCARE PHARMACEUTICALS LTD-GIGIRI (Nairobi),RETAIL,PPB/H/454,Active,MzM3OA==,PPB/H/454,BU202301726,PRIVATE COMPANY (LIMITED),RETAIL,2014,"LIMURU ROAD, GIGIRI",,Nairobi,Rebecca,Mokua,healthcare.pharmaceuticals.ltdgigiri.nairobi@gmail.com,rebecca.mokua@yahoo.com,healthcare.pharmaceu@yahoo.com,hpphar@yahoo.com,hpnair@gmail.com,hpnair@gmail.com
2386,HEALTHLINK PHARMACY  (Nairobi),RETAIL,PPB/H/461,Active,NDUzNw==,PPB/H/461,BU202308146,SOLE PROPRIETOR,RETAIL,2014,OUTERING,,Nairobi,Rachel,Otieno,healthlink.pharmacy.nairobi@yahoo.com,rachel.otieno@gmail.com,healthlink.pharmacy@yahoo.com,rotieno94@yahoo.com,rachel3@yahoo.com,rachel3@yahoo.com
2388,HEALTHNET PHARMACY  (Nairobi),RETAIL,PPB/H/9073,Active,MjgwMTU=,PPB/H/9073,BU202304266,SOLE PROPRIETOR,RETAIL,2022,KAREN PLAINS RD,,Nairobi,Daniel,Ratemo,healthnet.pharmacy.nairobi@gmail.com,daniel.ratemo@gmail.com,healthnet.pharmacy@gmail.com,dratemo87@gmail.com,daniel@yahoo.com,daniel@yahoo.com
2393,HEALTHWAY CHEMIST  (Nairobi),RETAIL,PPB/H/162,Active,MTI1NQ==,PPB/H/162,BU202305100,SOLE PROPRIETOR,RETAIL,2011,,,Nairobi,Jacob,Ngui,healthway.chemist.nairobi@gmail.com,jacob.ngui@gmail.com,healthway.chemist..n@gmail.com,hcchem@gmail.com,hcnair@gmail.com,hcnair@gmail.com
2394,HEALTHWAY LTD (Nairobi),RETAIL,PPB/H/413,Active,NDI3Mg==,PPB/H/413,BU202304442,PARTNERSHIP,RETAIL,2014,,,Nairobi,Miriam,Kamau,healthway.ltd.nairobi@yahoo.com,miriam.kamau@yahoo.com,healthway.ltd..nairo@gmail.com,hlltd@yahoo.com,hlnair@yahoo.com,hlnair@yahoo.com
2395,HEALTHWEST PHARMACY (Nairobi),RETAIL,PPB/H/135,Active,MTQ1MQ==,PPB/H/135,BU202307975,SOLE PROPRIETOR,RETAIL,2011,BIMA RD,,Nairobi,Luke,Mokua,healthwest.pharmacy.nairobi@yahoo.com,luke.mokua@gmail.com,healthwest.pharmacy@yahoo.com,hpphar@gmail.com,hpnair@yahoo.com,hpnair@yahoo.com
2396,HEALTHY DIAGNOSIS PHARMACY (Nairobi),RETAIL,PPB/H/436,Active,NjAxNQ==,PPB/H/436,BU202307429,SOLE PROPRIETOR,RETAIL,2014,OFF JUJA RD,,Nairobi,David,Wainaina,healthy.diagnosis.pharmacy.nairobi@yahoo.com,david.wainaina@yahoo.com,healthy.diagnosis.ph@gmail.com,dwainaina@gmail.com,hdnair@gmail.com,hdnair@gmail.com
2401,HEALTHYVIBE PHARMACY (Nairobi),RETAIL,PPB/H/8962,Active,MjM5MDg=,PPB/H/8962,BU202305641,SOLE PROPRIETOR,RETAIL,2021,KANISANI ROAD,,Nairobi,Rebekah,Mogaka,healthyvibe.pharmacy.nairobi@yahoo.com,rebekah.mogaka@yahoo.com,healthyvibe.pharmacy@gmail.com,mogaka98@gmail.com,rebekah@gmail.com,rebekah@gmail.com
2412,HEKIMA TOWN CHEMIST (Nairobi),RETAIL,PPB/H/1467,Active,NjQ0MQ==,PPB/H/1467,BU202309650,SOLE PROPRIETOR,RETAIL,2015,THIKA RD,,Nairobi,Timothy,Ngugi,hekima.town.chemist.nairobi@yahoo.com,timothy.ngugi@yahoo.com,hekima.town.chemist@yahoo.com,httown@yahoo.com,timothy@gmail.com,timothy@gmail.com
2427,HENTA PHARMACY LTD (Nairobi),RETAIL,PPB/H/8986,REVOKED,MjQ2NjI=,PPB/H/8986,BU202301611,PARTNERSHIP,RETAIL,2021,MOI DRIVE,,Nairobi,Mary,Kamau,henta.pharmacy.ltd.nairobi@yahoo.com,mary.kamau@yahoo.com,henta.pharmacy.ltd@gmail.com,hpphar@yahoo.com,mary@gmail.com,mary@gmail.com
2439,HEYLUS CHEMIST (Nairobi),RETAIL,PPB/H/1618,Active,MTgzNTY=,PPB/H/1618,BU202304139,SOLE PROPRIETOR,RETAIL,2018,NORTHERN BYPASS,,Nairobi,Bartholomew,Ngui,heylus.chemist.nairobi@yahoo.com,bartholomew.ngui@gmail.com,heylus.chemist..nair@yahoo.com,bartholomew@yahoo.com,hcnair@gmail.com,hcnair@gmail.com
2453,HIGHPHARM PHARMACEUTICALS LIMITED -MERINIKO (Nairobi),RETAIL,PPB/H/118B,Active,NTIwNQ==,PPB/H/118B,BU202303259,PRIVATE COMPANY (LIMITED),RETAIL,2009,OFF MOI DRIVE,,Nairobi,Lydia,Kivutha,highpharm.pharmaceuticals.limited.meriniko.nairobi@yahoo.com,lydia.kivutha@yahoo.com,highpharm.pharmaceut@yahoo.com,kivutha95@yahoo.com,hpnair@yahoo.com,hpnair@yahoo.com
2454,HIGHPHARM PHARMACEUTICALS LTD-NYANDO STAGE (Nairobi),RETAIL,PPB/H/410 C,Active,MTQxNw==,PPB/H/410 C,BU202304305,PRIVATE COMPANY (LIMITED),RETAIL,2013,BERGAIN RD,,Nairobi,Lydia,Njoroge,highpharm.pharmaceuticals.ltdnyando.stage.nairobi@yahoo.com,lydia.njoroge@gmail.com,highpharm.pharmaceut@yahoo.com,njoroge@gmail.com,hpnair@yahoo.com,hpnair@yahoo.com
2455,HIGHRIDGE PHARMACY LIMITED - KRISHNA PARK (Nairobi),RETAIL,PPB/H/8921,Active,MTk3NTg=,PPB/H/8921,BU202301552,PRIVATE COMPANY (LIMITED),RETAIL,2019,3RD PARKLANDS,,Nairobi,Lydia,Okello,highridge.pharmacy.limited..krishna.park.nairobi@yahoo.com,lydia.okello@gmail.com,highridge.pharmacy.l@yahoo.com,hpphar@yahoo.com,lydia@yahoo.com,lydia@yahoo.com
2456,HIGHRIDGE PHARMACY LTD (Nairobi),RETAIL,PPB/H/29,Active,MTc3Mw==,PPB/H/29,BU202301512,PARTNERSHIP,RETAIL,2012,3RD PARKLANDS AVENUE,,Nairobi,Grace,Barasa,highridge.pharmacy.ltd.nairobi@yahoo.com,grace.barasa@yahoo.com,highridge.pharmacy.l@yahoo.com,hpphar@yahoo.com,grace@gmail.com,grace@gmail.com
2457,HIGHTONE PHARMACIES LIMITED-MOWLEM (Nairobi),RETAIL,PPB/H/1581,Active,MTcyNDU=,PPB/H/1581,BU202309016,PRIVATE COMPANY (LIMITED),RETAIL,2016,MOI DRIVE,,Nairobi,Phoebe,Mokua,hightone.pharmacies.limitedmowlem.nairobi@gmail.com,phoebe.mokua@yahoo.com,hightone.pharmacies@gmail.com,hpphar@yahoo.com,hpnair@gmail.com,hpnair@gmail.com
2458,HIGHTONE PHARMACIES-NAIROBI WEST (Nairobi),RETAIL,PPB/H/1603,Active,MTc5NjY=,PPB/H/1603,BU202308736,PRIVATE COMPANY (LIMITED),RETAIL,2016,LANGATA ROAD,,Nairobi,Jonathan,Muthama,hightone.pharmaciesnairobi.west.nairobi@yahoo.com,jonathan.muthama@yahoo.com,hightone.pharmacies@gmail.com,jonathan@yahoo.com,jonathan@gmail.com,jonathan@gmail.com
2460,HIJAZ PHARMACEUTICALS  LTD  -SALAMA BULDING (Nairobi),RETAIL,PPB/AH/482,Active,NTgxNA==,PPB/AH/482,BU202303106,PRIVATE COMPANY (LIMITED),RETAIL,2014,7TH STREET,,Nairobi,Abigail,Mokua,hijaz.pharmaceuticals.ltd.salama.bulding.nairobi@yahoo.com,abigail.mokua@yahoo.com,hijaz.pharmaceutical@yahoo.com,abigail@gmail.com,abigail@yahoo.com,abigail@yahoo.com
2461,HIKMAS PHARMA LTD (Nairobi),RETAIL,PPB/H/270,Active,Mzg2NQ==,PPB/H/270,BU202306968,SOLE PROPRIETOR,RETAIL,1915,5TH 2ND AV,,Nairobi,Nathan,Mokua,hikmas.pharma.ltd.nairobi@gmail.com,nathan.mokua@yahoo.com,hikmas.pharma.ltd..n@yahoo.com,hpphar@yahoo.com,nathan35@yahoo.com,nathan35@yahoo.com
2466,HILLCARE PHARMACEUTICALS (Nairobi),RETAIL,PPB/H/1620,Active,MTg0MTI=,PPB/H/1620,BU202301970,SOLE PROPRIETOR,RETAIL,2018,BURUBURU ROAD,,Nairobi,Phoebe,Muthama,hillcare.pharmaceuticals.nairobi@gmail.com,phoebe.muthama@gmail.com,hillcare.pharmaceuti@gmail.com,hpphar@yahoo.com,hpnair@yahoo.com,hpnair@yahoo.com
2470,HILLS PHARMACEUTICALS (Nairobi),RETAIL,PPB/H/439,Active,MzM5Ng==,PPB/H/439,BU202302135,SOLE PROPRIETOR,RETAIL,2014,LIMURU ROAD,,Nairobi,Rachel,Ochieng,hills.pharmaceuticals.nairobi@yahoo.com,rachel.ochieng@yahoo.com,hills.pharmaceutical@yahoo.com,hpphar@gmail.com,hpnair@yahoo.com,hpnair@yahoo.com
2474,HILLYCHEM PHARMACY-NAIROBI (Nairobi),RETAIL,PPB/H/465,Active,NDYyNQ==,PPB/H/465,BU202307514,PRIVATE COMPANY (LIMITED),RETAIL,2015,MUKOMA ROAD,,Nairobi,Michael,Gichuru,hillychem.pharmacynairobi.nairobi@gmail.com,michael.gichuru@yahoo.com,hillychem.pharmacy.n@gmail.com,hpphar@gmail.com,hpnair@yahoo.com,hpnair@yahoo.com
2510,HORSET PHARMACY LIMITED (Nairobi),RETAIL,PPB/H/8965,Active,MjM5NzU=,PPB/H/8965,BU202305354,PARTNERSHIP,RETAIL,2020,BEHIND ALHIDAYA MOSQUE,,Nairobi,Gabriel,Kiptoo,horset.pharmacy.limited.nairobi@gmail.com,gabriel.kiptoo@gmail.com,horset.pharmacy.limi@gmail.com,kiptoo@yahoo.com,gabriel@gmail.com,gabriel@gmail.com
2513,HOSICHEM LTD (Nairobi),RETAIL,PPB/H/8978,REVOKED,MjQ0NzA=,PPB/H/8978,BU202300778,SOLE PROPRIETOR,RETAIL,2018,LENANA ROAD,,Nairobi,Micah,Owino,hosichem.ltd.nairobi@gmail.com,micah.owino@yahoo.com,hosichem.ltd..nairob@yahoo.com,hlltd@yahoo.com,hlnair@yahoo.com,hlnair@yahoo.com
2516,HOSPHARM HEALTHCARE LIMITED (Nairobi),RETAIL,PPB/H/8928,Active,MjAxMjY=,PPB/H/8928,BU202309108,PARTNERSHIP,RETAIL,2019,BUILDING/ PLOT L R 359 ROAD KOMAROCK ROA,,Nairobi,Deborah,Marube,hospharm.healthcare.limited.nairobi@yahoo.com,deborah.marube@gmail.com,hospharm.healthcare@gmail.com,hhheal@gmail.com,hhnair@yahoo.com,hhnair@yahoo.com
2520,HOSSANA CHEMIST (Nairobi),RETAIL,PPB/H/138,Active,ODky,PPB/H/138,BU202302593,SOLE PROPRIETOR,RETAIL,2011,GATHERU RD,,Nairobi,Solomon,Ongeri,hossana.chemist.nairobi@gmail.com,solomon.ongeri@gmail.com,hossana.chemist..nai@gmail.com,hcchem@yahoo.com,solomon63@gmail.com,solomon63@gmail.com
2521,HOST PHARMACY (Nairobi),RETAIL,PPB/H/13,Active,MTE1MA==,PPB/H/13,BU202303066,SOLE PROPRIETOR,RETAIL,1997,,,Nairobi,Esther,Kamau,host.pharmacy.nairobi@yahoo.com,esther.kamau@gmail.com,host.pharmacy..nairo@yahoo.com,hpphar@gmail.com,estherr@gmail.com,estherr@gmail.com
2526,HUMANE PHARMACEUTICALS (Nairobi),RETAIL,PPB/H/8899,Active,MTk0MDE=,PPB/H/8899,BU202301124,SOLE PROPRIETOR,RETAIL,2019,OUTERING ROAD,,Nairobi,Paul,Kisilu,humane.pharmaceuticals.nairobi@yahoo.com,paul.kisilu@gmail.com,humane.pharmaceutica@yahoo.com,pkisilu@gmail.com,hpnair@gmail.com,hpnair@gmail.com
2528,HUMANE PHARMACEUTICALS LTD - FEDHA (Nairobi),RETAIL,PPB/H/8970,Active,MjQxNjM=,PPB/H/8970,BU202301123,PRIVATE COMPANY (LIMITED),RETAIL,2021,MWALIMU DRIVE,,Nairobi,Leah,Kamau,humane.pharmaceuticals.ltd..fedha.nairobi@yahoo.com,leah.kamau@yahoo.com,humane.pharmaceutica@yahoo.com,hpphar@gmail.com,leahr@yahoo.com,leahr@yahoo.com
2540,HYCHEM PHARMACEUTICALS (Nairobi),RETAIL,PPB/H/98,Active,MTQ0Mg==,PPB/H/98,BU202305648,SOLE PROPRIETOR,RETAIL,1914,GARDEN ESTATE RD,,Nairobi,Nathan,Mogaka,hychem.pharmaceuticals.nairobi@gmail.com,nathan.mogaka@yahoo.com,hychem.pharmaceutica@gmail.com,hpphar@gmail.com,nathan75@gmail.com,nathan75@gmail.com
2541,HYPER PHARMACY (Nairobi),RETAIL,PPB/H/95,Active,NTE0OA==,PPB/H/95,BU202307932,SOLE PROPRIETOR,RETAIL,2006,NGONG ROAD,,Nairobi,Sarah,Nanjala,hyper.pharmacy.nairobi@gmail.com,sarah.nanjala@yahoo.com,hyper.pharmacy..nair@yahoo.com,nanjala58@yahoo.com,sarah@yahoo.com,sarah@yahoo.com
2542,IBIZA PHARMACY (Nairobi),RETAIL,PPB/I/124,Active,NDMxOA==,PPB/I/124,BU202308171,SOLE PROPRIETOR,RETAIL,2014,KABIRIA RD,,Nairobi,Elisha,Otieno,ibiza.pharmacy.nairobi@gmail.com,elisha.otieno@gmail.com,ibiza.pharmacy..nair@yahoo.com,elisha7@gmail.com,elisha@gmail.com,elisha@gmail.com
2569,IMMEDIATE CARE PHARMACY,RETAIL,PPB/I/10240,Active,MjYzNjg=,PPB/I/10240,BU202306952,SOLE PROPRIETOR,RETAIL,2022,OFF NAKURU-NAIROBI ROAD,,Nairobi,Lydia,Shikuku,immediate.care.pharmacy@gmail.com,lydia.shikuku@gmail.com,immediate.care.pharm@yahoo.com,shikuku38@yahoo.com,lydia@yahoo.com,lydia@yahoo.com
2579,INFILMEDS PHARMACY (Nairobi),RETAIL,PPB/I/10184,Active,MTg4MDU=,PPB/I/10184,BU202304937,SOLE PROPRIETOR,RETAIL,2018,KANGARU ROAD,,Nairobi,Mark,Gichuru,infilmeds.pharmacy.nairobi@gmail.com,mark.gichuru@gmail.com,infilmeds.pharmacy@gmail.com,ipphar@yahoo.com,ipnair@gmail.com,ipnair@gmail.com
2581,INKAMED PHARMACEUTICALS LIMITED-RUBIS LANGATA (Nairobi),RETAIL,PPB/I/10230,Active,MjUzNzY=,PPB/I/10230,BU202305976,PRIVATE COMPANY (LIMITED),RETAIL,2021,LANGATA ROAD,,Nairobi,Esther,Wanyama,inkamed.pharmaceuticals.limitedrubis.langata.nairobi@yahoo.com,esther.wanyama@yahoo.com,inkamed.pharmaceutic@yahoo.com,ipphar@gmail.com,estherr@yahoo.com,estherr@yahoo.com
2582,INKAMED PHARMACEUTICALS LTD-UCHUMI  AGA KHAN WALK (Nairobi),RETAIL,PPB/I/10137,Active,NzYyOQ==,PPB/I/10137,BU202305977,PRIVATE COMPANY (LIMITED),RETAIL,2016,AGA KHAN WALK,,Nairobi,Ethan,Wanyama,inkamed.pharmaceuticals.ltduchumi.aga.khan.walk.nairobi@gmail.com,ethan.wanyama@gmail.com,inkamed.pharmaceutic@yahoo.com,wanyama84@gmail.com,ethanr@yahoo.com,ethanr@yahoo.com
2583,INKAMED PHARMACEUTICALS NEXTGEN MALL (Nairobi),RETAIL,PPB/I/10144,Active,MTY2MjI=,PPB/I/10144,BU202305975,PRIVATE COMPANY (LIMITED),RETAIL,2017,MOMBASA ROAD,,Nairobi,Leah,Nanjala,inkamed.pharmaceuticals.nextgen.mall.nairobi@yahoo.com,leah.nanjala@yahoo.com,inkamed.pharmaceutic@yahoo.com,leah@yahoo.com,leah@yahoo.com,leah@yahoo.com
2584,INNERCORE PHARMACY-NAIVASHA (Nairobi),RETAIL,PPB/I/76,Active,MTU4MA==,PPB/I/76,BU202300518,SOLE PROPRIETOR,RETAIL,1914,MOI DRIVE,,Nairobi,Seth,Mochoge,innercore.pharmacynaivasha.nairobi@yahoo.com,seth.mochoge@gmail.com,innercore.pharmacy.n@gmail.com,mochoge@gmail.com,seth@gmail.com,seth@gmail.com
2587,INSTANT PHARMACY (Nairobi),RETAIL,PPB/I/10140,Active,MTY0NDc=,PPB/I/10140,BU202303804,PARTNERSHIP,RETAIL,2014,NGONG ROAD,,Nairobi,Phoebe,Mochoge,instant.pharmacy.nairobi@gmail.com,phoebe.mochoge@gmail.com,instant.pharmacy..na@gmail.com,phoebe33@gmail.com,ipnair@gmail.com,ipnair@gmail.com
2589,INTEL PHARMACEUTICALS (Nairobi),RETAIL,PPB/I/127,Active,MzgxNw==,PPB/I/127,BU202302093,SOLE PROPRIETOR,RETAIL,2014,MWIKI RD,,Nairobi,Thaddeus,Omari,intel.pharmaceuticals.nairobi@gmail.com,thaddeus.omari@yahoo.com,intel.pharmaceutical@gmail.com,tomari45@gmail.com,ipnair@yahoo.com,ipnair@yahoo.com
2590,INTERCARE PHARMACY (Nairobi),RETAIL,PPB/I/10146,Active,MTY3NTc=,PPB/I/10146,BU202304230,SOLE PROPRIETOR,RETAIL,2020,SAVANNA ROAD,,Nairobi,Hannah,Wamalwa,intercare.pharmacy.nairobi@yahoo.com,hannah.wamalwa@gmail.com,intercare.pharmacy@yahoo.com,ipphar@yahoo.com,hannah57@yahoo.com,hannah57@yahoo.com
2595,INTERPHASE PHARMACEUTICALS LIMITED (Nairobi),RETAIL,PPB/I/10196,Active,MTk3ODQ=,PPB/I/10196,BU202303167,PRIVATE COMPANY (LIMITED),RETAIL,2019,UTAWALA ROAD,,Nairobi,Titus,Ngui,interphase.pharmaceuticals.limited.nairobi@yahoo.com,titus.ngui@yahoo.com,interphase.pharmaceu@yahoo.com,ipphar@gmail.com,titus@gmail.com,titus@gmail.com
2599,IPOPHARM LTD - KITENGELA (Nairobi),RETAIL,PPB/I/123,Active,NTExMg==,PPB/I/123,BU202309395,SOLE PROPRIETOR,RETAIL,2014,UPPERHILL,,Nairobi,Lydia,Muli,ipopharm.ltd..kitengela.nairobi@gmail.com,lydia.muli@gmail.com,ipopharm.ltd...kiten@yahoo.com,illtd@gmail.com,lydiar@yahoo.com,lydiar@yahoo.com
2631,JACAD MEDPOINT (Nairobi),RETAIL,PPB/J/738,Active,MTgwODY=,PPB/J/738,BU202308967,SOLE PROPRIETOR,RETAIL,2018,TASSIA ROAD,,Nairobi,Elijah,Wamalwa,jacad.medpoint.nairobi@yahoo.com,elijah.wamalwa@yahoo.com,jacad.medpoint..nair@gmail.com,wamalwa97@yahoo.com,jmnair@gmail.com,jmnair@gmail.com
2632,JACARANDA CHEMIST - PANGANI BRANCH (Nairobi),RETAIL,PPB/J/580,Active,NTg4NQ==,PPB/J/580,BU202304018,PRIVATE COMPANY (LIMITED),RETAIL,2015,FAIRVIEW STREET,,Nairobi,Elisha,Omari,jacaranda.chemist..pangani.branch.nairobi@yahoo.com,elisha.omari@yahoo.com,jacaranda.chemist@yahoo.com,jcchem@gmail.com,jcnair@yahoo.com,jcnair@yahoo.com
2635,JACKEVA PHARMACY LTD (Nairobi),RETAIL,PPB/J/207,Active,MTc3OA==,PPB/J/207,BU202302265,SOLE PROPRIETOR,RETAIL,1914,FEDHA ROAD,,Nairobi,Elisha,Mwanzia,jackeva.pharmacy.ltd.nairobi@yahoo.com,elisha.mwanzia@gmail.com,jackeva.pharmacy.ltd@yahoo.com,jpphar@gmail.com,elisha@gmail.com,elisha@gmail.com
2640,JACMUCARE CHEMIST (Nairobi),RETAIL,PPB/J/1104,Active,MjMwNzA=,PPB/J/1104,BU202306026,SOLE PROPRIETOR,RETAIL,2019,DESAI ROAD,,Nairobi,Naomi,Muthama,jacmucare.chemist.nairobi@gmail.com,naomi.muthama@yahoo.com,jacmucare.chemist..n@yahoo.com,nmuthama@yahoo.com,jcnair@yahoo.com,jcnair@yahoo.com
2649,JADLYNE CHEMIST (Nairobi),RETAIL,PPB/J/1040,Active,MTgyNDg=,PPB/J/1040,BU202307150,SOLE PROPRIETOR,RETAIL,2018,KAMITI ROAD,,Nairobi,Adam,Omollo,jadlyne.chemist.nairobi@yahoo.com,adam.omollo@yahoo.com,jadlyne.chemist..nai@yahoo.com,omollo49@gmail.com,jcnair@gmail.com,jcnair@gmail.com
2654,JAGEM CHEMIST (Nairobi),RETAIL,PPB/J/666,Active,NzkwNQ==,PPB/J/666,BU202307767,SOLE PROPRIETOR,RETAIL,2016,UTAWALA- GITHUNGURI ROAD,,Nairobi,Daniel,Kipruto,jagem.chemist.nairobi@gmail.com,daniel.kipruto@gmail.com,jagem.chemist..nairo@yahoo.com,jcchem@yahoo.com,daniel10@gmail.com,daniel10@gmail.com
2659,JAIT PHARMACY (Nairobi),RETAIL,PPB/J/370,Active,MjY4NQ==,PPB/J/370,BU202301636,SOLE PROPRIETOR,RETAIL,2014,LUMUMBA DRIVE,,Nairobi,Susannah,Mukhisa,jait.pharmacy.nairobi@yahoo.com,susannah.mukhisa@gmail.com,jait.pharmacy..nairo@gmail.com,susannah73@gmail.com,susannah@gmail.com,susannah@gmail.com
2686,JAMLINK PHARMACY (Nairobi),RETAIL,PPB/J/1056,Active,MTg2NDU=,PPB/J/1056,BU202309780,SOLE PROPRIETOR,RETAIL,2013,WOODSTREET,,Nairobi,Mary,Kariuki,jamlink.pharmacy.nairobi@yahoo.com,mary.kariuki@yahoo.com,jamlink.pharmacy..na@yahoo.com,mary20@gmail.com,maryr@gmail.com,maryr@gmail.com
2687,JAMON CHEMIST (Nairobi),RETAIL,PPB/J/429,Active,NTYwNQ==,PPB/J/429,BU202306461,SOLE PROPRIETOR,RETAIL,2015,KARURA STREET,,Nairobi,Elizabeth,Cheruiyot,jamon.chemist.nairobi@yahoo.com,elizabeth.cheruiyot@gmail.com,jamon.chemist..nairo@gmail.com,elizabeth@gmail.com,jcnair@yahoo.com,jcnair@yahoo.com
2699,JANIAN DISPENSING CHEMIST (Nairobi),RETAIL,PPB/J/113,Active,MTU0OQ==,PPB/J/113,BU202301612,SOLE PROPRIETOR,RETAIL,2008,SASUMUA,,Nairobi,Hannah,Ruto,janian.dispensing.chemist.nairobi@yahoo.com,hannah.ruto@gmail.com,janian.dispensing.ch@gmail.com,hannah51@yahoo.com,jdnair@yahoo.com,jdnair@yahoo.com
2702,JANKIN PURE MEDPLUS GROUP KENYA LIMITED (Nairobi),RETAIL,PPB/J/090,Active,MTUxNw==,PPB/J/090,BU202303451,PARTNERSHIP,RETAIL,2004,18TH STREET,,Nairobi,Luke,Muiruri,jankin.pure.medplus.group.kenya.limited.nairobi@yahoo.com,luke.muiruri@gmail.com,jankin.pure.medplus@yahoo.com,lmuiruri@yahoo.com,luke@yahoo.com,luke@yahoo.com
2706,JANPHARM PHARMACEUTICALS (Nairobi),RETAIL,PPB/J/373,Active,MjcyMA==,PPB/J/373,BU202308553,PRIVATE COMPANY (LIMITED),RETAIL,2014,ICIPE RD,,Nairobi,Levi,Muli,janpharm.pharmaceuticals.nairobi@yahoo.com,levi.muli@gmail.com,janpharm.pharmaceuti@yahoo.com,jpphar@gmail.com,levi@yahoo.com,levi@yahoo.com
2725,JASTE TOP PHARMACEUTICAL SUPPLIERS LTD-MARINGO (Nairobi),RETAIL,PPB/J/174,Active,MTU3NA==,PPB/J/174,BU202306199,PRIVATE COMPANY (LIMITED),RETAIL,2013,RUKWA RD,,Nairobi,Noah,Wamalwa,jaste.top.pharmaceutical.suppliers.ltdmaringo.nairobi@yahoo.com,noah.wamalwa@gmail.com,jaste.top.pharmaceut@gmail.com,wamalwa65@gmail.com,jtnair@yahoo.com,jtnair@yahoo.com
2727,JATESPHARM CHEMIST (Nairobi),RETAIL,PPB/J/1059,Active,MTg3MjI=,PPB/J/1059,BU202308676,SOLE PROPRIETOR,RETAIL,2018,OFF KASARANI MWIKI ROAD,,Nairobi,Nathan,Mochoge,jatespharm.chemist.nairobi@gmail.com,nathan.mochoge@yahoo.com,jatespharm.chemist@gmail.com,mochoge@yahoo.com,jcnair@yahoo.com,jcnair@yahoo.com
2728,JATRIM CHEMIST (Nairobi),RETAIL,PPB/J/671,Active,ODA4Mg==,PPB/J/671,BU202306004,SOLE PROPRIETOR,RETAIL,2016,MURANG'A ROAD,,Nairobi,Susannah,Kariuki,jatrim.chemist.nairobi@gmail.com,susannah.kariuki@gmail.com,jatrim.chemist..nair@yahoo.com,kariuki@gmail.com,susannahr@gmail.com,susannahr@gmail.com
2745,JELCARE CHEMIST-NAIROBI (Nairobi),RETAIL,PPB/J/263,Active,MjI1Nw==,PPB/J/263,BU202302658,SOLE PROPRIETOR,RETAIL,2009,OUTERING ROAD,,Nairobi,Gabriel,Kipchoge,jelcare.chemistnairobi.nairobi@gmail.com,gabriel.kipchoge@yahoo.com,jelcare.chemist.nair@gmail.com,jcchem@yahoo.com,jcnair@gmail.com,jcnair@gmail.com
2751,JEMAC PHARMACY (Nairobi),RETAIL,PPB/J/636,Active,NzA0NA==,PPB/J/636,BU202301508,PARTNERSHIP,RETAIL,2016,GITHUNGURI ROAD,,Nairobi,Joanna,Ouma,jemac.pharmacy.nairobi@yahoo.com,joanna.ouma@gmail.com,jemac.pharmacy..nair@gmail.com,jpphar@gmail.com,jpnair@yahoo.com,jpnair@yahoo.com
2752,JEMAMED PHARMACY (Nairobi),RETAIL,PPB/J/1115,Active,MjM1MjY=,PPB/J/1115,BU202301661,SOLE PROPRIETOR,RETAIL,2020,AMBOSELI ROAD,,Nairobi,Timothy,Shikuku,jemamed.pharmacy.nairobi@yahoo.com,timothy.shikuku@yahoo.com,jemamed.pharmacy..na@yahoo.com,shikuku@gmail.com,timothy@gmail.com,timothy@gmail.com
2763,JERUSALEM DISPENSING CHEMISTS (Nairobi),RETAIL,PPB/J/08,Active,MzEwMw==,PPB/J/08,BU202303314,SOLE PROPRIETOR,RETAIL,2014,DANDORA PHASE 1,,Nairobi,Isaac,Cherono,jerusalem.dispensing.chemists.nairobi@yahoo.com,isaac.cherono@gmail.com,jerusalem.dispensing@gmail.com,cherono@yahoo.com,isaac@gmail.com,isaac@gmail.com
2778,JIMSTAR PHARMACY-NGONG ROAD (Nairobi),RETAIL,PPB/J/396,Active,MzUyMQ==,PPB/J/396,BU202308261,SOLE PROPRIETOR,RETAIL,2014,NGONG ROAD,,Nairobi,Caleb,Kariuki,jimstar.pharmacyngong.road.nairobi@yahoo.com,caleb.kariuki@yahoo.com,jimstar.pharmacy.ngo@yahoo.com,jpphar@gmail.com,caleb@yahoo.com,caleb@yahoo.com
2779,JINCHEM PHARMACEUTICAL (Nairobi),RETAIL,PPB/J/660,Active,NzczMg==,PPB/J/660,BU202303100,SOLE PROPRIETOR,RETAIL,2013,BARINGO ROAD,,Nairobi,Stephen,Musila,jinchem.pharmaceutical.nairobi@yahoo.com,stephen.musila@yahoo.com,jinchem.pharmaceutic@yahoo.com,jpphar@yahoo.com,jpnair@yahoo.com,jpnair@yahoo.com
2792,JOBBS PHARMACY-GITHURAI (Nairobi),RETAIL,PPB/J/213,Active,MTUxMA==,PPB/J/213,BU202301291,PARTNERSHIP,RETAIL,2012,NGUMBA ROAD,,Nairobi,Jacob,Chepkwony,jobbs.pharmacygithurai.nairobi@yahoo.com,jacob.chepkwony@gmail.com,jobbs.pharmacy.githu@gmail.com,jacob@gmail.com,jpnair@yahoo.com,jpnair@yahoo.com
